MovieID,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website
2036,Blank Check,1994,PG,11 Feb 1994,93 min,"Comedy, Crime, Family",Rupert Wainwright,"Blake Snyder, Colby Carr","Brian Bonsall, Karen Duffy, James Rebhorn","After committing check fraud, Preston Waters lives out his 12-year-old fantasies by spending a million dollars in 6 days, but he quickly realizes he can't quite handle the consequences. Miguel Ferrer and Brian Bonsall star in this 1994 kid classic that will leave you asking, ""Why didn't this kid get grounded?""",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYWIwMzg5YzctY2MyNS00MDIxLTk5MTktOTk0YzJmZGRmNGJkXkEyXkFqcGc@._V1_SX300.jpg,42,5.3,"22,543",tt0109287,movie,N/A,"$30,577,969",N/A,N/A
2037,Candleshoe,1977,G,16 Dec 1977,101 min,"Adventure, Comedy, Drama",Norman Tokar,"David Swift, Rosemary Anne Sisson, Michael Innes","Jodie Foster, David Niven, Helen Hayes","Small-time crook Harry Bundage discovers that the old manor house where Lady St. Edmund resides, with three orphans and her butler Priory is the resting place for a hoard of treasure. Unfortunately, he doesn't know where it is. Bundage recruits urchin Casey Brown to dupe Lady St. Edmund into thinking that she is her long-lost granddaughter, so she can search for clues to the location of the treasure. Unbeknownst to Bundage AND her ladyship, Lady St. Edmund is flat broke, and Priory and the children help her ladyship try to keep her home and pride. Joined by Casey, they do all the chores and Priory acts as the butler, gardener, chauffeur and an old major all at the same time!",English,"United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BMDVkZjMxNjItNzM4My00ODdjLTk5YTgtNzNlMWJmZGZjNzRhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,68,6.7,"5,045",tt0075807,movie,N/A,N/A,N/A,N/A
2038,The Cat from Outer Space,1978,G,09 Jun 1978,104 min,"Comedy, Family, Sci-Fi",Norman Tokar,Ted Key,"Ken Berry, Sandy Duncan, Harry Morgan","A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that has special powers, including the ability to allow the cat to communicate with humans, has eluded the authorities and needs the help of a man named Frank in order to reclaim and repair his ship to get back home.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZTk5MjEyODgtMTBjYi00MGI5LTliNjUtZTkzMTBjYmE3ZGEwXkEyXkFqcGc@._V1_SX300.jpg,58,6.0,"6,237",tt0077305,movie,N/A,N/A,N/A,N/A
2039,Cheetah,1989,G,18 Aug 1989,83 min,"Adventure, Drama, Family",Jeff Blyth,"Alan Caillou, John Cotter, Erik Tarloff","Keith Coogan, Lucy Deakins, Colin Mothupi","Ted and Susan, an American boy and girl spending six months in Kenya with their scientist parents, adopt a cheetah, only to realize that they must set her loose so that she can learn to hunt and be free. However, when she is captured by poachers planning to race her against greyhounds, Ted and Susan, together with Morogo, a young African goat herder they befriended, head off into the wild to rescue her.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYmNkN2VlZDItN2FjMi00NDAxLTkxNzEtYmIzZTc3Njc1ZWVmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,N/A,5.9,"1,203",tt0097053,movie,N/A,"$8,153,677",N/A,N/A
2041,Condorman,1981,PG,07 Aug 1981,90 min,"Action, Adventure, Comedy",Charles Jarrott,"Marc Stirdivant, Robert Sheckley, Mickey Rose","Michael Crawford, Oliver Reed, Barbara Carrera","Comic artist and writer Woody performs a simple courier operation for his friend Harry who works for the CIA. But when he successfully fends off hostile agents, he earns the respect of the beautiful Natalia, who requests his assistance for her defection. Woody uses this request as leverage to use the CIA's resources to bring his comic book creation, Condorman, to life to battle the evil Krokov.",English,"United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BNTY5ZDg5ZGEtM2FmZS00MjMyLWJhMDAtNjBmMmZlOWU2ZWU0XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg,46,5.7,"5,514",tt0082199,movie,N/A,N/A,N/A,N/A
2042,D2: The Mighty Ducks,1994,PG,25 Mar 1994,106 min,"Comedy, Drama, Family",Sam Weisman,Steven Brill,"Emilio Estevez, Kathryn Erbe, Michael Tucker","Gordon Bombay is forced to withdraw from the minor hockey league with a knee injury. Much to his surprise, he is given the job of coach of Team USA Hockey for the Junior Goodwill Games in California. With most of the Ducks and a few new players in tow, he sets forth for LA. All appears to be going well for a while, but the hype of Hollywood starts to get to Gordon, and he is distracted when Iceland, the favourites to win the title, appear on the scene.","English, Icelandic",United States,N/A,https://m.media-amazon.com/images/M/MV5BNWM2ZmUwOTEtZjZjYy00NDRjLWJkNWEtMTExNGIzZjIxNzgzXkEyXkFqcGc@._V1_SX300.jpg,N/A,6.1,"43,606",tt0109520,movie,N/A,"$45,610,410",N/A,N/A
2043,Darby O'Gill and the Little People,1959,G,22 Jun 1960,93 min,"Adventure, Family, Fantasy",Robert Stevenson,"Lawrence Edward Watkin, H.T. Kavanagh","Albert Sharpe, Janet Munro, Sean Connery","Darby O'Gill seems to be as full of blarney as any old codger in Ireland, but the stories of leprechauns he tells at the pub are true. In fact, he and the tiny King Brian, ruler of The Little People, are friendly adversaries, continually out-foxing each other. Darby needs a bit of magical help from the wily King when Lord Fitzpatrick replaces him as caretaker with the handsome, strapping young Michael from Dublin. Michael falls in love with Darby's beautiful daughter Katie, which is all right with Darby, but the lad has a rival in a local ruffian, the son of a devious widow who wants her boy to be the caretaker. King Brian's supernatural assistance is necessary to make everything come out all right, but the sneaky leprechaun won't play matchmaker without a fight. Finally, real trouble comes in the form of the Banshee, and Darby will need all his quick wits to save his daughter from the wicked spirit.","English, Irish Gaelic",United States,1 win,https://m.media-amazon.com/images/M/MV5BMTJmYjM1M2YtMWI0NC00MzVlLWE2ZTMtZTdhYjZlYTkzY2UzXkEyXkFqcGc@._V1_SX300.jpg,80,7.1,"9,519",tt0052722,movie,N/A,N/A,N/A,N/A
2044,The Devil and Max Devlin,1981,PG,06 Mar 1981,96 min,"Comedy, Family, Fantasy",Steven Hilliard Stern,"Mary Rodgers, Jimmy Sangster","Elliott Gould, Bill Cosby, Susan Anspach","When Max dies in an accident, he goes straight to hell. But the devil Barney makes him an offer: if he manages to get three innocent youths to sell him their souls in the next two months, he may stay on earth. Max accepts, and returns to earth, equipped with special powers. However his task is harder than expected, especially when 7 years old Tobi demands that he marry his mother.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZjI1MzE4YWYtMGM5NC00MGJiLWE1NzctZjRjZjM1MDAwNTRlXkEyXkFqcGc@._V1_SX300.jpg,N/A,5.0,"1,464",tt0082263,movie,N/A,"$16,000,000",N/A,N/A
2046,Flight of the Navigator,1986,PG,01 Aug 1986,90 min,"Adventure, Comedy, Family",Randal Kleiser,"Mark H. Baker, Michael Burton, Phil Joanou","Joey Cramer, Paul Reubens, Cliff De Young","A 12-year-old boy goes missing in 1978, only to reappear once more in 1986. In the eight years that have passed, he hasn't aged. It is no coincidence that at the time he ""comes back"", a flying saucer is found, entangled in power lines.",English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BZTJhYTMyNDMtMjAyYy00YTRkLWJmZGMtMDZlODc0NWZmZDRhXkEyXkFqcGc@._V1_SX300.jpg,64,6.9,"52,463",tt0091059,movie,N/A,"$18,564,613",N/A,N/A
2047,The Gnome-Mobile,1967,G,19 Jul 1967,84 min,"Adventure, Family, Fantasy",Robert Stevenson,"Ellis Kadison, Upton Sinclair","Walter Brennan, Matthew Garber, Karen Dotrice","An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes. He's committed, and his grandchildren and the gnomes must find and free him.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2M5OWE5MTktMGUyNS00OTUzLWI3N2ItNjQ0NGQ3OTY4NTg4XkEyXkFqcGc@._V1_SX300.jpg,N/A,6.4,"2,467",tt0061715,movie,N/A,N/A,N/A,N/A
2048,The Great Mouse Detective,1986,G,02 Jul 1986,74 min,"Animation, Adventure, Family","Ron Clements, Burny Mattinson, Dave Michener","Peter Young, Vance Gerry, Steve Hulett","Vincent Price, Barrie Ingham, Val Bettin","In Victorian London, England, a little mouse girl's toymaker father is abducted by a peglegged bat. She enlists the aid of Basil of Baker Street, the rodent world's answer to Sherlock Holmes. The case expands as Basil uncovers the crime's link to a plot against the Crown itself.","English, French, German, Italian",United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BMGZmNDU5OTMtYmRkNC00NDgxLTllNDAtNzFmZDEzNWIzNTViXkEyXkFqcGc@._V1_SX300.jpg,73,7.1,"55,339",tt0091149,movie,N/A,"$38,625,550",N/A,N/A
2049,The Happiest Millionaire,1967,G,10 Jul 1968,141 min,"Comedy, Family, Musical",Norman Tokar,"Kyle Crichton, Cordelia Drexel Biddle, AJ Carothers","Fred MacMurray, Tommy Steele, Greer Garson","A happy and unbelievably lucky young Irish immigrant, John Lawless, lands a job as the butler of an unconventional millionaire, Biddle. His daughter, Cordelia Drexel Biddle, tires of the unusual antics of her father--especially since the nice young men around town all fear him. Wouldn't you fear a father-in-law that keeps alligators for pets and teaches boxing at his daily Bible classes? Cordelia decides to run off to boarding school and promptly finds the man of her dreams. Unfortunately, his family doesn't approve of Biddle's outrageous antics, either. A Disney musical punctuated by snappy songs and an energetic debut by Tommy Steele. This is reportedly one of the last live- action films Walt Disney personally oversaw.",English,United States,Nominated for 1 Oscar. 2 nominations total,https://m.media-amazon.com/images/M/MV5BOTJhMjM2NTgtNDM5Ni00YTBhLWJhZjMtOWNkOWMxMGY1ZGNlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,N/A,6.5,"2,448",tt0061749,movie,N/A,N/A,N/A,N/A
2050,Herbie Goes Bananas,1980,G,25 Jun 1980,100 min,"Adventure, Comedy, Family",Vincent McEveety,"Don Tait, Gordon Buford","Charles Martin Smith, Stephen W. Burns, Cloris Leachman","Pete Stancheck inherits from his Uncle Jim Douglas a race car being stored in Puerto Vallarta. With his friend Davy Johns (D.J. to his friends) accompanying him to P.V., Pete is dismayed to learn that the car is an older model Volkswagen Beetle. But when Pete and D.J. see what the car can do and learn that it somewhat has a mind of its own, they decide to enter it into the Brazil Grand Primeo formula one race. En route to Rio de Janeiro, Herbie, the car, gets Pete and D.J. into one predicament after another as it tries to help its new friend, a streetwise orphan named Paco, who Pete and D.J. encountered in P.V. and who stowed away in Herbie's trunk. Because of these predicaments, Pete and D.J. end up requiring a quick influx of cash and slyly enlist the help of wealthy Louise Trent and her bookish niece, anthropology doctoral candidate Melissa, to be their financiers. Pete's role in the scheme is to woo the shy Melissa, about which he feels guilty. But initially unknown to all of them, Paco, who picks pockets to survive, is being chased by criminals from who Paco inadvertently stole some film which shows the whereabouts of some Incan treasures. As they collectively and individually work their way to Rio, Herbie must ultimately protect Paco, Pete, D.J., Louise and Melissa from the bad guys, while conversely prevent the bad guys from pillaging the treasures. Through it all, will romance bloom between Pete and Melissa, and between Louise and the object of her affection, a cruise ship captain named Blythe, who is more reminiscent of a captain of a ship called the Bounty than of a cruise kind?","English, Spanish","United States, Mexico, France, Panama",2 nominations,https://m.media-amazon.com/images/M/MV5BOTYwZThhZGQtNGM2Ny00YTAwLTgxYTEtYmVhZGU0ODU4MzYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,55,4.9,"6,331",tt0080861,movie,N/A,"$18,000,000",N/A,N/A
2051,Herbie Goes to Monte Carlo,1977,G,24 Jun 1977,105 min,"Action, Adventure, Comedy",Vincent McEveety,"Arthur Alsberg, Don Nelson, Gordon Buford","Dean Jones, Don Knotts, Julie Sommars","Race car driver, Jim Douglas goes to Monte Carlo to enter his car, Herbie, in the Monte Carlo rally. When they get there, Herbie falls for another driver's car and Jim falls for the driver Diane, who thinks he's weird. But what they don't know is that a pair of thieves who stole a very valuable diamond, hid it in Herbie's gas tank. And the thieves try to get it back.","English, French","United States, France",N/A,https://m.media-amazon.com/images/M/MV5BNmJkYjg0NzctYmE5NC00MzFiLWI2N2MtOWRlMGI4NTU3NWJkXkEyXkFqcGc@._V1_SX300.jpg,38,5.6,"8,271",tt0076137,movie,N/A,"$29,000,000",N/A,N/A
2052,Hocus Pocus,1993,PG,16 Jul 1993,96 min,"Comedy, Family, Fantasy",Kenny Ortega,"David Kirschner, Mick Garris, Neil Cuthbert","Bette Midler, Sarah Jessica Parker, Kathy Najimy","300 years have passed since the Sanderson sisters were executed for practicing dark witchcraft. Returning to life thanks to a combination of a spell spoken before their demise and the accidental actions of Max, the new-kid-in-town, the sisters have but one night to secure their continuing existence...","English, French",United States,2 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BNWM3NmRhMGMtOGE4ZC00MDk0LWI1NjMtMjVlNTEwOTcwZTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,43,6.9,"157,860",tt0107120,movie,N/A,"$49,271,717",N/A,N/A
2053,"Honey, I Blew Up the Kid",1992,PG,17 Jul 1992,89 min,"Adventure, Comedy, Family",Randal Kleiser,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Marcia Strassman, Robert Oliveri","Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick &amp; his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny. Now, whenever Adam comes near anything electrical, the electricity causes him to grow. Adam soon starts to grow to the height of over 100 feet. And he is now walking through Las Vegas which he thinks is one big play land.",English,United States,10 nominations,https://m.media-amazon.com/images/M/MV5BYWU1ZmYxZmItY2ExMi00NTAwLThhMDItMzhmZGFjN2JlNjRiXkEyXkFqcGc@._V1_SX300.jpg,50,4.9,"47,465",tt0104437,movie,N/A,"$58,662,452",N/A,N/A
2054,"Honey, I Shrunk the Kids",1989,PG,23 Jun 1989,93 min,"Adventure, Comedy, Family",Joe Johnston,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Matt Frewer, Marcia Strassman","On the brink of perfecting his state-of-the-art matter-shrinking machine, the suburban paterfamilias and indefatigable inventor, Professor Wayne Szalinski, realises that his device truly works, when it zaps both his kids and their friends. Now, to return to the relative safety of their home while being reduced to a mere quarter-inch size, the minuscule humans must venture out into the dense and perilous landscapes of their now-immense backyard--a hostile environment where nearly everything spells trouble. Can the kids exit the green maze of grass in one piece?",English,"United States, Mexico",Won 1 BAFTA Award2 wins & 10 nominations total,https://m.media-amazon.com/images/M/MV5BMWZmMDA5OGUtNmUzZi00MTkyLWE2MTctNmRkOWUwMWViNjNkXkEyXkFqcGc@._V1_SX300.jpg,63,6.4,"168,975",tt0097523,movie,N/A,"$130,724,172",N/A,N/A
